CV Data Logger started on:,2022-2-7_163202
Timestamp (millisec since midnight today),x,y,theta,xdot,ydot,thetadot,cost,last action
59522201,0.18322540229426998,0.15644708104720195,4.438468987219013,0.005172439604807912,0.0025580612795284025,-0.02704229162413354,301.80009103951346,I
59522202,0.18305733068971247,0.1558910852479027,4.454345845000237,-0.0023729635587278882,-0.007849974265530715,0.224161630640348,301.2682020452105,I
59522203,0.17953837569322162,0.15228821497996806,4.484799921395894,-0.082636188644478,-0.08460678451970166,0.7151579956363249,299.12444383339096,I
59522204,0.179203435048166,0.15194639998721218,4.4693310143046645,-0.003406811201100466,-0.0034767328576422486,-0.15734025334079535,298.3795787329634,I
59522205,0.17877261635441116,0.15153629993430323,4.473472592988591,-0.020078275614638954,-0.019112684781895255,0.19301798993640618,298.7723206158984,I
59522206,0.17882128525508237,0.151680012129311,4.4797930972147055,0.0008753410752041868,0.00258475506048337,0.11367828097241446,299.06332359333527,I
59522207,0.1783849232900897,0.15133649489902445,4.478798220502574,-0.02254677838271138,-0.01774950037646837,-0.05140517860426145,299.243256123185,I
59522209,0.17851206196290562,0.15141216038911162,4.475998214196158,0.006219190193441815,0.003701297673709745,-0.13696675745269482,299.03461441348185,I
59522210,0.17894960815378266,0.1515924072644033,4.488748141239908,0.012569530551083277,0.005178010123170202,0.366271266535899,299.44636748038084,I
59522211,0.17954129561636953,0.15185822690835485,4.480952796476155,0.013900529260969555,0.006244907949772035,-0.18313624141054144,298.78824822186294,I
59522213,0.1800776317417805,0.1518830159602792,4.489573565561413,0.014019685997841676,0.000647979331799255,0.2253446484564393,299.0844754706382,I
59522216,0.1807554294382054,0.1520639504259187,4.483155157218989,0.016150120657993004,0.0043111882301756395,-0.1529336403902878,299.0574728414907,I
59522218,0.18195687382861347,0.15224471570324685,4.487257892483075,0.02191900467358309,0.0032978596347948697,0.07484980091123855,299.8505560359469,I
59522219,0.18227283713529974,0.15214050502015788,4.491431165013428,0.014701271962808987,-0.004848757944675687,0.194175757581144,300.1977350026141,I
59522221,0.18358222236937943,0.15288490985328682,4.4904368620689254,0.04300572206480197,0.024449387792080123,-0.032657093547839036,303.8024504131076,I
59522222,0.1820729639178042,0.15154030770024818,4.490554459270689,-0.04511709068959585,-0.04019492964690944,0.003515397651932891,300.02510419424846,I
59522224,0.1817154813168205,0.15115951329758878,4.496607895657196,-0.00544844657348339,-0.005803745280643301,0.09226134264186951,300.17910362966546,I
59522225,0.1816243624973331,0.15098254312761755,4.490450152349299,-0.002637015566596485,-0.005121588445314672,-0.1782075870756664,299.856043737944,I
59522227,0.1813811854042316,0.150672255279999,4.491211886291801,-0.007510685888204321,-0.009583446074902831,0.023526658286554633,299.8605166404307,I
59522228,0.18135931668684552,0.15036267477300527,4.49219578940092,-0.0005619898464416788,-0.007955706707221994,0.02528468165031616,299.9991024648312,I
59522232,0.18171054504762862,0.15024297968920983,4.499527043178082,0.01104606544855118,-0.0037643877234924718,0.2305665432652079,300.5372565994318,I
59522233,0.18165187298904814,0.14971273708293842,4.497389740488958,-0.001760692361573149,-0.015912073467850958,-0.06413840949432488,300.5955078238299,I
59522235,0.18260477083531934,0.1499769692163035,4.489543534060982,0.028920413089962804,0.008019435114123615,-0.23813206418099245,300.4791205915205,I
59522236,0.1840708211929668,0.1491864583659954,4.509030056622371,0.04171569889068267,-0.02249357426861312,0.5544788440294838,302.28482815325435,I
59522238,0.184165737343778,0.14927118388269184,4.500445886826239,0.0005797387669626346,0.0005174953488956025,-0.052431287725799976,301.8752308947534,I
59522240,0.18408141621095905,0.1490897344896138,4.507735208815424,-0.0025336958195452796,-0.00545222239468719,0.219030793750989,302.24986435438205,I
59522241,0.18438832048578596,0.14932559458170352,4.5070360946107,0.009299661372525444,0.007146915724664383,-0.021184212465993068,302.2893757746863,I
59522242,0.1843275142779114,0.14916187468054004,4.508902024234795,-0.0018755127140925583,-0.005049792889822367,0.05755291862320911,302.3953727261223,I
59522243,0.1841855565659496,0.1489682217883284,4.5016783395206055,-0.004064230272231568,-0.0055442563560310874,-0.20681312544939776,302.02347123601623,I
59522244,0.18353932115410002,0.1481420518450834,4.5026950566869575,-0.01914051714105775,-0.02446990627587028,0.03011362731496006,298.84028699352467,I
59522245,0.18402505113781525,0.14803842193190234,4.5053531367776385,0.015003418639335731,-0.0032009614871229726,0.0821038225236491,299.2135264384611,I
59522246,0.18429710659045911,0.1477594018102656,4.51259723423672,0.007989604282605171,-0.008194139603150062,0.21274145223052845,299.7112198329799,I
59522247,0.18480721846654016,0.1476696610971599,4.505992058115856,0.016061709661466163,-0.0028256336429374126,-0.20797481119477454,299.6372445922326,I
59522248,0.1850507388203733,0.1473622065752197,4.516021936866206,0.007048890934312142,-0.00889951644002057,0.2903228427634433,300.2697029537217,I
59522249,0.1859386604465724,0.1473372793511636,4.525487130716915,0.02433156211218675,-0.0006830763915520126,0.259373063215331,301.1864533579169,I
59522250,0.18605545900553255,0.14734046716079754,4.51526181493983,0.0018244164750252248,4.9794213791386725e-05,-0.15972144461484586,300.7332879981215,I
59522251,0.18581392353940085,0.14714976202084915,4.519213364879504,-0.002331605289204203,-0.0018409268009512898,0.038145349366103865,300.81934732118776,I
59522252,0.18616980882408246,0.14743498365470878,4.519506662543162,0.00985008065857572,0.007894274419358437,0.008117800224840249,300.9992884949816,I
59522258,0.18698133801869782,0.14796450953786364,4.519786881903409,0.025291268999970053,0.01650264912485847,0.008733023119830062,304.391180292414,I
59522388,0.1869378553315275,0.14653186799285328,4.521947383892699,-0.0012637605843408913,-0.04163762715451,0.06279182438199302,301.5554464308747,I
59522451,0.1875878363618666,0.14607631558485043,4.526027661349903,0.016215669466334664,-0.0013455133196463122,0.02264852484261751,302.12138736794935,I
59522526,0.18808147669901115,0.14571527458716227,4.523803075691764,0.007878995364856051,-0.0029402567604143743,0.00806068521793555,302.29057987279276,I
59522590,0.18895584068619756,0.14616739740229004,4.525755855963871,0.013203957393878658,0.008988735234245772,-0.020424784760594953,302.7711470932604,I
59522658,0.1888437845246391,0.14612429572642374,4.52814765214718,0.007794738949914379,0.008000467351108913,-0.03216813558450773,302.839280647844,I
59522724,0.18847529384255018,0.14579021315024776,4.536955999460435,-0.009263643961915277,-0.007350190274370396,0.17021032131171532,303.1317315763541,I
59522788,0.18899152963489788,0.1458772876152198,4.535858983873271,0.002686652888691963,-0.004838176838025722,-0.009230538824114972,303.3204626145835,I
59522857,0.18968314993178814,0.14578144567813375,4.532124245052928,0.005484960740979586,-0.005904616122174747,-0.0973170905040211,303.48224118573046,I
59522926,0.1905648296610174,0.14564652990979238,4.5307463692791226,0.008699650008451014,-0.006167521448897475,-0.12396488662412962,303.858945755946,I
59522996,0.19113606864431756,0.14526284745169954,4.5412797998703995,0.006077387704262288,-0.006737880739619881,0.20797885016211026,304.7039336351793,I
59523100,0.1909642104428348,0.1442718981150982,4.543714950232814,-0.011327334068383352,-0.020199132994969872,0.33858090954017556,304.86660281946746,B
59523164,0.19087440368781394,0.14377402370589462,4.548577565745242,-0.006029581529568881,-0.013786583556440935,0.3273962071728513,305.1437806570066,B
59523225,0.19042852929878654,0.14100586594903536,4.574071056083185,-0.011982481811199895,-0.06230290160180143,0.15140622014371885,303.51681979643956,B
59523325,0.1934464823257257,0.14020839032462193,4.565664871924943,0.016713375251091848,0.005321620530153442,-0.1038183628355357,304.65720497883143,B
59523393,0.1932202072510222,0.1391753386014257,4.581827383551833,-0.0020387327969921174,-0.01290576502096757,0.297000326670868,305.50073170675785,B
59523460,0.19299112382858807,0.13815660643604055,4.589498551765564,-0.009245838752688985,-0.01782565065231146,0.23816614601097158,305.95030192693434,B
59523527,0.19318822721279366,0.13745419896899547,4.596703949029214,0.007953726536981617,-0.006576640001083531,0.3068492686979501,303.43853451921035,B
59523599,0.1934102382728747,0.1368335337260777,4.600492930892616,0.008155573666821398,-0.008580851027703885,0.2764206468919358,303.7976650410517,B
59523665,0.19351537672970792,0.135915494493648,4.6121754087392,0.006923314750252525,-0.01005468326412041,0.16438523830816604,304.54192409303414,B
59523735,0.1948044656988926,0.13609973970567757,4.612361689184993,0.0006305989429308453,-0.007198642240494836,-0.05281162415115832,305.15269415253226,B
59523794,0.19600274382038138,0.13641811642266866,4.617763455609041,0.03389411314703196,0.015794302878622254,-0.03686257994031441,305.97224291577305,B
59523860,0.19603801501548998,0.1360079723078976,4.62801086318415,0.009413012542372569,0.0016172101457381347,-0.012458177744039279,306.54595586885307,B
59523928,0.1957374278705973,0.1353806992912044,4.636644826824748,-0.011188870489505839,-0.015656451883381824,0.04508430732819491,306.9077163488488,B
59523996,0.19525212500075478,0.13463447605307738,4.635872472611428,-0.010045432551509052,-0.014315677109562022,0.18963036373030004,306.7407068418617,B
59524060,0.1959701403601282,0.13447927137854107,4.632880792596311,-0.008501723796644666,-0.016447923711491598,0.17560652086520415,306.9568832024273,B
59524128,0.19650824314918133,0.13409114371695757,4.634521123950899,0.01950865353652427,0.0032606403213445777,-0.03650694034803151,307.3541116743605,B
59524191,0.19658054430242008,0.13358884829180642,4.638895236428126,0.01561210423768104,0.0033198224516405844,-0.11711344291854715,307.68704652328285,B
59524286,0.1969973012999884,0.13315571120688963,4.640297787383623,-0.0018741884660710925,-0.016030203048464337,0.2343116582633095,308.0260377391543,B
59524357,0.19722118747785503,0.13293166508193505,4.647214663907557,0.02091361263287133,0.009592291600439328,-0.0685083874751304,305.4821138250259,B
59524426,0.19741917811684442,0.13263633889907425,4.65335192246347,-0.017706054374965353,-0.0190502113096084,0.3739552039565796,305.91280104086167,B
59524496,0.19766293366317442,0.13249088849822488,4.652430033412935,0.0040452009091339475,-0.0022370261111710186,-0.020289008298245634,306.0000306288711,B
59524563,0.19813603372542862,0.13256083476547073,4.649165693021082,0.023007636889181133,0.012418437176035342,-0.3131069092401462,306.0627597854142,B
59524629,0.19777116223506092,0.1311816525462995,4.6622196496869215,0.01363149802633709,-0.013808268833435207,0.024858891093341186,306.68428253321804,B
59524729,0.1982757214244389,0.1303307112995253,4.664491853808627,-0.007195993179336987,-0.011331569747344209,0.10513544942216842,307.151739716675,B
59524790,0.1981015538816612,0.12898438390001749,4.668945075817714,-0.002382812235376141,-0.023025233851839237,-0.004431347164778645,307.49398952668594,B
59524859,0.1992518828207221,0.12832513551483118,4.655441775269731,0.04104853807361845,0.006400981572432843,-0.6545129079983686,304.4340223013058,B
59524926,0.19731296334013887,0.12549283964222901,4.67495191880003,0.00016812232084939614,-0.025556279033870512,0.11317968194320525,304.8263114499823,B
59524990,0.19784224353223592,0.12428150484950064,4.66706662225018,0.020984984906203197,-0.0057357677023435905,-0.08521560398133814,301.8157168318042,B
59525056,0.1978968468080457,0.12305245295184286,4.6788204445766635,0.004665381888798294,-0.009130168819619616,0.028788376494634265,302.56828582939164,B
59525124,0.1983099819935018,0.12262840520415316,4.675938131101856,0.0008060131486418158,-0.009134168000427824,0.13647495521414393,302.6778771864116,B
59525193,0.19858760495723676,0.12279255801916727,4.672766255240217,0.0005071079935121544,0.0020449783773650375,-0.09398004568061001,302.6324737253226,B
59525257,0.19823264418002656,0.12236347674377959,4.6849850709700815,0.0074537103552668234,0.0012200152313846973,-0.07619471567208137,303.12811926109765,B
59525324,0.19814438388861272,0.12152983372586923,4.682024046962855,0.02075728935094784,0.0014836554532239503,0.016375006276707047,303.0572154760963,B
59525490,0.19767299319317805,0.11946001153765495,4.696850997662497,-0.028463101300430397,-0.03573337046000496,0.34095160116271217,300.8004626168588,B
59525562,0.19865566332283396,0.11980329390918641,4.693975288138996,0.0029470993294876393,-0.0021649114539332684,0.036450312023565835,301.0967907403877,B
59525626,0.1987421095642426,0.11917944688016169,4.6938574028225135,-0.03362891355723748,-0.03677026563998173,0.2529838813425844,301.20334756100084,B
59525689,0.1984744847081035,0.11863555427967454,4.69791477659694,0.009150006298905201,0.0014220475086748,0.03954450718311356,301.3437827340001,B
59525759,0.19941067893465558,0.11857154849469963,4.696063465503169,-0.00010341486297059247,-0.01146707628122636,0.08277900530497506,301.7120130547228,B
59525827,0.19915887807404808,0.11792887358474835,4.695620127204003,0.044735943555356074,0.023610275347161827,-0.237694521224463,301.6531943341327,B
59525968,0.1981836571462883,0.11586958344418342,4.711188262720418,-0.04041231206469757,-0.05417669277585912,0.4188064172321633,299.20809310492535,C
59526032,0.1985637575947592,0.11605298596343344,4.686704509189739,0.0272449297865034,0.01973503718961965,-0.6633577325345942,298.1501113225812,C
59526093,0.19821562299837187,0.11439544893344787,4.548135037117133,-0.023629541193601607,-0.03241541959326891,-2.9114690094924205,291.25007156050367,C
59526158,0.19772475895278405,0.11369165063852929,4.588485999606816,-0.018558136175056587,-0.00968094005462839,-0.673644366483382,293.13171637422613,C
59526245,0.19651261775516893,0.1131302265272572,4.5632626996408225,-0.010354105217633514,-0.0037278379555028556,-0.4885406918558922,291.383023712816,C
59526314,0.19499055668967455,0.11228703452810643,4.527014898871144,-0.05327920178386629,-0.03199102178288637,-0.22761430258617404,285.88499791992274,C
59526379,0.19398114005794004,0.11152485115936023,4.505149370485657,-0.005947785618704149,-0.008219515825451353,-0.23830118911972087,284.39816809609556,C
59526438,0.19326230912272438,0.11082051581051394,4.486880889707806,0.00924828565495806,-0.0010209710126765372,-0.40600823561197286,283.2416974292171,C
59526504,0.19338254290386675,0.11033672962013688,4.4695767757534,0.025748643167552262,0.00577926634588917,-0.67622767705977,282.50948269108466,C
59526634,0.19272292668594648,0.10899321475739479,4.450546782826727,-0.010398134450723143,-0.025427277129475304,-0.654521327746162,278.3656361184007,C
59526734,0.191381485338183,0.10793422786292746,4.433208888353645,-0.020776030039273755,-0.01656951023833479,-0.5064132254991487,278.6584706301402,C
59526801,0.19066232767785726,0.10726188994919397,4.423382044669892,0.0010728315422294781,-0.004457360398253615,-0.08447143580418724,278.90782584670967,C
59526868,0.1895311081762863,0.10623620908268937,4.416718577482766,-0.026038680734155627,-0.020144456429919,-0.13721243075354245,275.7944607444275,C
59526938,0.1894047113939258,0.10565599917242806,4.408085174901331,-0.0029662975772307997,-0.008687264578683108,-0.03677438174549488,276.22713681501205,C
59527003,0.19014545189041787,0.10565343799950147,4.396148721349632,0.022407244259195398,0.006446953921662832,-0.508094457156913,277.1850234790877,C
59527063,0.18994241763534297,0.10526823811268836,4.384590186050458,0.00922438151155958,0.001959217643092354,-0.13976265472043753,277.70886246087434,C
59527123,0.1896390296878763,0.10504123091339344,4.381178941367068,-0.03201377298740447,-0.018032979741381232,0.116135092058125,277.7606188528311,C
59527195,0.1888850432019608,0.10476798970765583,4.375394491363817,-0.011499115297722998,-0.0030098703002245197,-0.3127887903863859,277.72258331477116,C
59527330,0.1889253184701486,0.10477968216630439,4.343747070982808,0.004536469662324366,0.0013880900922437407,-0.5227916280668496,279.3227033559645,C
59527407,0.18808150030048362,0.1037545606465554,4.351958677164253,-0.01716825465383051,-0.017067167990664305,0.11381882173199953,278.6656626075804,C
59527459,0.18780529425241613,0.10280805556952245,4.356351738087892,-0.008189994294169403,-0.02213894649235797,0.35656382934254244,275.3981401514713,C
59527508,0.18832868419205934,0.1015002375061882,4.338412968314756,-0.031419854458651225,-0.04555525816670099,-0.12689619890261755,276.69562850985693,C
59527559,0.18812927064737162,0.10046569129931675,4.345753219727538,-0.036218272538065525,-0.03977745413654024,0.5387400088325148,276.37417165584066,C
59527679,0.18709776247307788,0.09914272543231453,4.338704539722066,-0.011691918551673406,-0.020911728504548425,-0.07996302770835724,273.3888565811091,C
59527810,0.18397224505012794,0.09578173399728004,4.303539823792787,-0.01450761058672186,-0.02105069422901467,-0.2019853877878894,271.03965014992224,C
59527938,0.18265955159909839,0.09322671095200188,4.317854805439872,-0.00210866449354921,-0.02165138181775247,0.08644732089778998,270.02971729261316,C
59528068,0.1841152403474302,0.09254786776267165,4.291476385916361,0.0226311920023843,0.005037782212574369,-0.3831453681105249,272.1487905687339,C
59528141,0.1821427981321394,0.091292798275283,4.3093069408955955,-0.023378310645418808,-0.012982278618585941,0.27668282975283226,267.39842297364066,C
59528191,0.18154141388787132,0.09098422951376658,4.299353426416796,-0.03498627863385326,-0.0156070450217589,-0.5188345631003244,267.64386984603817,C
59528261,0.18159278776435517,0.09068881628517422,4.299736337244463,-0.008177747433133726,-0.013508163069881465,0.38521432113350673,267.6895611108552,C
59528330,0.18063501665058657,0.08952879007613909,4.281335132791459,-0.020817438550273282,-0.019714008053728825,-0.22843974461756697,268.3401084620497,C
59528395,0.18059495180790844,0.08852667567036435,4.2880988408281775,0.011790868711999013,-0.006332481909089263,-0.4516652646131992,265.0582018058468,C
59528462,0.18061554996067444,0.08770039106002714,4.306781547581188,5.558838782808504e-05,-0.009355050547323258,-0.07644748419069272,264.2230346446144,C
59528575,0.1807058527805373,0.087277789535331,4.297939143226699,0.01144714715072325,-0.0024058540094699207,1.2973042803590922,264.7614881966567,C
59528708,0.18030748893906925,0.08657195789451985,4.311543519783921,0.002182724153543312,-0.004148066095656107,0.04004963998582105,263.98957841627475,B
59528820,0.1792901210018291,0.085384108405816,4.309150513608262,0.004144143143370653,0.0005970824384213764,-0.09077757707134704,260.7748476640882,B
59528862,0.17793678345166916,0.08304287252693525,4.314242851524979,-0.04555932390839123,-0.08584025873289451,1.2372353854908122,260.14224832008097,B
59528927,0.1779703267848055,0.08003875577704295,4.268040287223247,0.008458677491917985,-0.03982003869582727,0.09746184093751357,259.81392384210267,B
59529004,0.17774622665252054,0.07830317917923374,4.327110818807871,0.001912301352139512,-0.016995984061708234,-0.05140870257925872,257.0199576232602,B
59529077,0.1779749937435108,0.07723752896811728,4.326667605508353,0.005557784340220831,-0.01622040389501814,-0.04790173507481651,254.23881794498052,B
59529147,0.176299640141819,0.07565496928745778,4.3274290095809524,-0.010422018590946444,-0.016758920128514702,-0.02601500246765586,253.5849504085504,B
59529194,0.17564210712067962,0.07492925637658643,4.316587782817657,-0.0204782443409703,-0.015917049052152188,-0.2928601774517771,253.93695880924773,B
59529257,0.1747840242673234,0.0737194156319742,4.325231074824949,-0.004074024929916182,-0.016206192389246307,0.18280479238378944,250.18685762723004,B
59529326,0.17441836128530464,0.07229476186707355,4.32292998921458,-0.0020557611293963037,-0.023581951518309493,0.18921621510582426,250.30443814233502,B
59529396,0.1744643932114831,0.07082490406397911,4.327622925185025,-0.017940783211460178,-0.027175776522500996,0.26662231818531346,247.30058282710976,B
59529464,0.1755716857207108,0.0700056199692245,4.322235306933746,0.012187402225704282,-0.012920980905813033,-0.05296842768705694,248.18310567456732,B
59529528,0.17485967423725463,0.06886657466719628,4.328054543233868,0.001959332551455169,-0.00918659090141255,-0.1251254763560153,247.66945616408302,B
59529596,0.17397584637454364,0.06799354372218276,4.33540137244014,-0.010644608482449006,-0.009698514846939869,0.04357225943317673,247.00473293716422,B
59529673,0.17340434699274115,0.06771179260134251,4.32244800643248,-0.005251074805451343,-0.0024830165843701645,-0.21915026599745488,247.43017088169233,B
59529736,0.1725393332206757,0.06709199152025228,4.340674874718614,-0.033725766262243544,-0.01921017571485964,0.5629248063983964,243.16202452747942,B
59529803,0.17190672532340842,0.06633792758266638,4.322200338444329,-0.016058023356792846,-0.014068461209597908,-0.4527293385167938,243.8430148244041,B
59529866,0.17239747278858666,0.06540674196827212,4.320183479994111,0.006930725572415892,-0.015846072356373097,-0.42579143201768266,244.29253845154352,B
59529929,0.17289097264344827,0.06424497177093609,4.321920477639089,0.02631284272960078,-0.0068960540871672955,-0.554730421107541,244.61188856735342,B
59529996,0.17259970433668728,0.06289214586654414,4.3288995746090935,0.00269574608467234,-0.014654800976015498,0.035609654594273586,241.28315964669352,B
59530064,0.17240655036291783,0.061966606172126654,4.328037620505667,0.010159524661664402,-0.007160116910962117,-0.22831004255397014,241.3240768540344,B
59530139,0.17103443001460725,0.06095781678716613,4.333424199889501,-0.020121367973301583,-0.013950436891200596,0.010701151898305032,240.5305953097756,B
59530244,0.1700361127185097,0.06011529943590098,4.324761347476872,-0.034355087416077026,-0.01748916691486975,-0.04165888032795271,240.64319435899165,B
59530296,0.17053282153329183,0.05905762286489132,4.322122443010681,0.01683195669817672,-0.021915917217361344,-0.08490056438668515,238.0777042931935,B
59530360,0.1704010448335995,0.05730800307328744,4.320674107314997,0.00927424542976359,-0.019071913557239487,-0.09140095571761316,238.30069187362997,B
59530429,0.16989999835341862,0.05565980730724003,4.3310234349273795,-0.010356163600738965,-0.027067786230675378,0.15892356774896926,234.75534397422032,B
59530532,0.16897248835453335,0.05361473538284414,4.324687893419776,-0.03571300629881634,-0.03824521361044117,-0.10703650555778928,234.86063714078693,B
