-1.276600816622136814e-01,1.407637342704301242e-01,-1.046306240331497800e-01,-6.135930641571883670e-02
-1.338532794941838522e-01,1.368763042468529034e-01,-1.007431940095725592e-01,-6.755250424768899364e-02
-1.398009801829027954e-01,1.326227565403446385e-01,-9.648964630306428036e-02,-7.350020493640793684e-02
-1.454815687853827644e-01,1.280185492574886508e-01,-9.188543902020830656e-02,-7.918079353888791971e-02
-1.508744010888085074e-01,1.230804148606483434e-01,-8.694730462336799914e-02,-8.457362584231364888e-02
-1.559598786350729627e-01,1.178262993593893887e-01,-8.169318912210904449e-02,-8.965910338857811801e-02
-1.607195199448648859e-01,1.122752970916676696e-01,-7.614218685438733925e-02,-9.441874469837002737e-02
-1.651360276824679063e-01,1.064475813317989628e-01,-7.031447109451861854e-02,-9.883525243597306165e-02
-1.691933515171829272e-01,1.003643309773927794e-01,-6.423122074011244909e-02,-1.028925762706880825e-01
-1.728767464529248898e-01,9.404765358168229450e-02,-5.791454334440194335e-02,-1.065759712064300313e-01
-1.761728264140144107e-01,8.752050501096368673e-02,-5.138739477368333558e-02,-1.098720511675195660e-01
-1.790696128924244845e-01,8.080660601912370566e-02,-4.467349578184335451e-02,-1.127688376459296399e-01
-1.815565784796899784e-01,7.393035604243682057e-02,-3.779724580515646942e-02,-1.152558032331951476e-01
-1.836246851252776868e-01,6.691674452791694649e-02,-3.078363429063660922e-02,-1.173239098787828422e-01
-1.852664169823794171e-01,5.979126011747110114e-02,-2.365814988019075693e-02,-1.189656417358845863e-01
-1.864758077217615329e-01,5.257979801789473828e-02,-1.644668778061439060e-02,-1.201750324752667021e-01
-1.872484622144069688e-01,4.530856589334224249e-02,-9.175455656061894810e-03,-1.209476869679121103e-01
-1.875815725041521387e-01,3.800398862227476193e-02,-1.870878384994407095e-03,-1.212807972576572940e-01
-1.874739280122712792e-01,3.069261226501500406e-02,5.440497972265340154e-03,-1.211731527657764346e-01
-1.869259199369225355e-01,2.340100759090642246e-02,1.273210264637392175e-02,-1.206251446904276770e-01
-1.859395398314683534e-01,1.615567351567605281e-02,1.997743672160428446e-02,-1.196387645849735087e-01
-1.845183723668361586e-01,8.982940799925398512e-03,2.715016943735493529e-02,-1.182175971203413278e-01
-1.826675823042221980e-01,1.908876358724775901e-03,3.422423387855557525e-02,-1.163668070577273533e-01
-1.803938957254822006e-01,-5.040811469932515720e-03,4.117392170721285299e-02,-1.140931204789873282e-01
-1.777055755894205169e-01,-1.184086635354736350e-02,4.797397659082772853e-02,-1.114048003429256584e-01
-1.746123917028103434e-01,-1.846657575086815828e-02,5.459968598814851637e-02,-1.083116164563154987e-01
-1.711255852152755719e-01,-2.489386072141483441e-02,6.102697095869517169e-02,-1.048248099687807272e-01
-1.672578277670653812e-01,-3.109936343239194656e-02,6.723247366967227689e-02,-1.009570525205705366e-01
-1.630231754381859799e-01,-3.706053204497503084e-02,7.319364228225537505e-02,-9.672240019169112135e-02
-1.584370176662456553e-01,-4.275570267147957293e-02,7.888881290875991714e-02,-9.213624241975082452e-02
-1.535160213186543554e-01,-4.816417810556661294e-02,8.429728834284695715e-02,-8.721524607215949687e-02
-1.482780701224291620e-01,-5.326630303936555344e-02,8.939941327664588377e-02,-8.197729487593431730e-02
-1.427421996717273267e-01,-5.804353549416352287e-02,9.417664573144388096e-02,-7.644142442523245429e-02
-1.369285282493006850e-01,-6.247851420506958520e-02,9.861162444234992941e-02,-7.062775300280582647e-02
-1.308581837132783698e-01,-6.655512171476607453e-02,1.026882319520464049e-01,-6.455740846678352518e-02
-1.245532267149824651e-01,-7.025854294705508041e-02,1.063916531843354246e-01,-5.825245146848762046e-02
-1.180365705268170834e-01,-7.357531904733299877e-02,1.097084292846133291e-01,-5.173579528032224567e-02
-1.113318977715887642e-01,-7.649339629432788668e-02,1.126265065316082309e-01,-4.503112252509391955e-02
-1.044635743558791630e-01,-7.900216990534658645e-02,1.151352801426269723e-01,-3.816279910938431136e-02
-9.745656092024854167e-02,-8.109252257583585144e-02,1.172256328131161818e-01,-3.115578567375369007e-02
-9.033632212807726769e-02,-8.275685761319756528e-02,1.188899678504778956e-01,-2.403554688158242650e-02
-8.312873412270338491e-02,-8.398912654444568027e-02,1.201222367817260106e-01,-1.682795887620852290e-02
-7.585999048917232979e-02,-8.478485109737241010e-02,1.209179613346527543e-01,-9.559215242677478186e-03
-6.855650706235093261e-02,-8.514113947534146520e-02,1.212742497126218094e-01,-2.255731815856094891e-03
-6.124482592734838138e-02,-8.505669686656250339e-02,1.211898071038428337e-01,5.055949319146454610e-03
-5.395151896112160284e-02,-8.453183014965470754e-02,1.206649403869350240e-01,1.234925628537323315e-02
-4.670309126581305426e-02,-8.356844677839819768e-02,1.197015570156785558e-01,1.959768398068180081e-02
-3.952588484475892672e-02,-8.217004784972695153e-02,1.183031580870073096e-01,2.677489040173593529e-02
-3.244598287122596458e-02,-8.034171538015449920e-02,1.164748256174348157e-01,3.385479237526888008e-02
-2.548911489778002415e-02,-7.809009383687245953e-02,1.142232040741527899e-01,4.081166034871481357e-02
-1.868056335077197816e-02,-7.542336599064142222e-02,1.115564762279217526e-01,4.762021189572285956e-02
-1.204507164975500422e-02,-7.235122317822773041e-02,1.084843334155080885e-01,5.425570359673985432e-02
-5.606754285743364985e-03,-6.888483008245871453e-02,1.050179403197390587e-01,6.069402096075147968e-02
6.109908148972387210e-04,-6.503678415789015954e-02,1.011698943951705176e-01,6.691176606139208338e-02
6.585567322442753557e-03,-6.082106984954152584e-02,9.695418008682187005e-02,7.288634256893761210e-02
1.229526262266694703e-02,-5.625300777107469785e-02,9.238611800835504206e-02,7.859603786916179169e-02
1.771932672412770970e-02,-5.134919902711096440e-02,8.748230926439130861e-02,8.402010197062254049e-02
2.283804766711966527e-02,-4.612746488202995598e-02,8.226057511931028632e-02,8.913882291361449606e-02
2.763282316024590068e-02,-4.060678199450198922e-02,7.673989223178233343e-02,9.393359840674075922e-02
3.208622818426862255e-02,-3.480721345312406956e-02,7.094032369040441377e-02,9.838700343076346722e-02
3.618207831755412829e-02,-2.874983586378773714e-02,6.488294610106808136e-02,1.024828535640489868e-01
3.990548855297954001e-02,-2.245666275375340915e-02,5.858977299103377417e-02,1.062062637994743847e-01
4.324292739254737006e-02,-1.595056457079663259e-02,5.208367480807697680e-02,1.095437026390422008e-01
4.618226602312164308e-02,-9.255185568160267939e-03,4.538829580544059134e-02,1.124830412696164600e-01
4.871282239457114249e-02,-2.394857877368483656e-03,3.852796811464883481e-02,1.150135976410659733e-01
5.082540004013369472e-02,4.605486918825424381e-03,3.152762331845491983e-02,1.171261752866285394e-01
5.251232149792003923e-02,1.172040839199645079e-02,2.441270184528387954e-02,1.188130967444148839e-01
5.376745621209971793e-02,1.892404972283674713e-02,1.720906051444358320e-02,1.200682314585945487e-01
5.458624281237034470e-02,2.619023166917879009e-02,9.942878568101548922e-03,1.208870180588651894e-01
5.496570569074324397e-02,3.349254770575685325e-02,2.640562531523501372e-03,1.212664809372380886e-01
5.490446581540234239e-02,4.080445998995441137e-02,-4.671349752674072361e-03,1.212052410618971732e-01
5.440274574233747162e-02,4.809939580477919085e-02,-1.196628556749886052e-02,1.207035209888323163e-01
5.346236880653856827e-02,5.535084412857943503e-02,-1.921773389129911858e-02,1.197631440530334129e-01
5.208675249568994747e-02,6.253245198054813159e-02,-2.639934174326780125e-02,1.183875277421847921e-01
5.028089603044655354e-02,6.961812019187926803e-02,-3.348500995459892382e-02,1.165816712769414121e-01
4.805136219642647255e-02,7.658209825453049513e-02,-4.044898801725015786e-02,1.143521374429213172e-01
4.540625349394591947e-02,8.339907790289319278e-02,-4.726596766561285551e-02,1.117070287404407364e-01
4.235518269217281029e-02,9.004428508827855282e-02,-5.391117485099821555e-02,1.086559579386676549e-01
3.890923789470945859e-02,9.649357001197086947e-02,-6.036045977469051832e-02,1.052100131412043033e-01
3.508094224356225754e-02,1.027234948896509070e-01,-6.659038465237057669e-02,1.013817174900570883e-01
3.088420840794062205e-02,1.087114191282397835e-01,-7.257830889095943927e-02,9.718498365443548059e-02
2.633428802328172114e-02,1.144355816056152469e-01,-7.830247136833490273e-02,9.263506326977656580e-02
2.144771626424524236e-02,1.198751797541843800e-01,-8.374206951690404965e-02,8.774849151074008702e-02
1.624225175311325153e-02,1.250104451609063139e-01,-8.887733492362596965e-02,8.254302699960809619e-02
1.073681202197451778e-02,1.298227154090248747e-01,-9.368960517174453051e-02,7.703758726846937632e-02
4.951404763236216811e-03,1.342945019004250506e-01,-9.816139166314472031e-02,7.125218000973106147e-02
-1.092944881689122960e-03,1.384095534121343174e-01,-1.022764431748539732e-01,6.520783036480572170e-02
-7.374270731278498303e-03,1.421529151559963733e-01,-1.060198049187160291e-01,5.892650451521634636e-02
-1.386974539269020257e-02,1.455109831268820153e-01,-1.093778728896016850e-01,5.243102985380463515e-02
-2.055576322034238790e-02,1.484715535419282029e-01,-1.123384433046478587e-01,4.574501202615246370e-02
-2.740802610279277629e-02,1.510238671911340314e-01,-1.148907569538536871e-01,3.889274914370206837e-02
-3.440163176615546048e-02,1.531586485381364326e-01,-1.170255383008561023e-01,3.189914348033937724e-02
-4.151116427314609225e-02,1.548681394290670477e-01,-1.187350291917867035e-01,2.478961097334874894e-02
-4.871078638886454371e-02,1.561461272869856531e-01,-1.200130170497053089e-01,1.758998885763029749e-02
-5.597433347764595168e-02,1.569879676894282428e-01,-1.208548574521478985e-01,1.032644176884889645e-02
-6.327540858973941529e-02,1.573906012470180082e-01,-1.212574910097376502e-01,3.025366656755436746e-03
-7.058747839225626430e-02,1.573525647218000090e-01,-1.212194544845196648e-01,-4.286703145761430918e-03
-7.788396959575641376e-02,1.568739963448936570e-01,-1.207408861076133266e-01,-1.158319434926156216e-02
-8.513836552604445163e-02,1.559566353141375872e-01,-1.198235250768572291e-01,-1.883759027954960696e-02
-9.232430249021617019e-02,1.546038154735526193e-01,-1.184707052362722612e-01,-2.602352724372131512e-02
