CV Data Logger started on:,2022-2-25_133522
Timestamp (millisec since midnight today),x,y,theta,xdot,ydot,thetadot,cost,last action
48922383,0.14932148572384718,0.12180750239750666,4.1409972421290195,0.0014675552862629462,0.000999437966756716,-0.013923289338714374,379.09545111740283,0.31142556794491094,78.78402554945794,300.0,I
48922384,0.1491584830753937,0.12074977567681609,4.144176825365497,-0.0012335186763091077,-0.008004321873183319,0.02406142073325422,379.019951881082,0.39490549344795445,78.62504638763409,300.0,I
48922386,0.1479862589885202,0.12023761118419196,4.119137216715371,-0.010986296193235049,-0.00480009827355973,-0.23467574184273965,380.6118347493234,0.7348079291830703,79.87702682014034,300.0,I
48922387,0.14828430003320286,0.12058201871112018,4.142438567609702,0.011834018837464402,0.013675046555324205,0.9252035259622279,379.2214465193231,0.5094872438992804,78.71195927542382,300.0,I
48922389,0.14761897940996843,0.12021990177781361,4.144220395546688,-0.011022506512703674,-0.0059992672951090596,0.029519917696920524,379.48030757646177,0.857439697887242,78.62286787857454,300.0,I
48922390,0.14757293533869764,0.12018941131125396,4.1537995109763175,-0.0018433555633678468,-0.0012206733594833307,0.383495968797028,379.02831413801545,0.8844020309224214,78.14391210709304,300.0,I
48922391,0.14783027346862757,0.12040447401216246,4.1484961576178865,0.009829021588678927,0.008214312938097717,-0.20256141080455548,379.1268858475668,0.7178060725522286,78.40907977501459,300.0,I
48922394,0.14769635396351785,0.12031188551667017,4.14803291873295,-0.004011334275714104,-0.0027733331690611637,-0.013875544234332599,379.22972134987754,0.79747963061609,78.43224171926141,300.0,I
48922395,0.1474399811793688,0.1201513236637466,4.1495703824528505,-0.004223807629948393,-0.002645297868524623,0.025330110652889707,379.30040950033515,0.9450409670687892,78.35536853326639,300.0,I
48922397,0.14771930647125456,0.12041610368073574,4.1513380979748336,0.004896558999676598,0.004641581026801293,0.030987968506533268,379.0195865241765,0.7526037670092255,78.26698275716724,300.0,I
48922399,0.1478985098092787,0.12051531140633537,4.150268909729198,0.003985583799011907,0.002206436042131067,-0.02377935253261646,378.97453942067995,0.6540972512309609,78.320442169449,300.0,I
48922401,0.14800973073424742,0.12065376328189273,4.124577657528079,0.004214345846853897,0.00524617185937321,-0.9734842795519555,380.1707268319706,0.5657220524656644,79.60500477950498,300.0,I
48922402,0.14822372416819005,0.12080577621394545,4.154370730997915,0.010994579792729902,0.00781013828409587,1.530712029335437,378.55233142898294,0.4369803229697402,78.11535110601318,300.0,I
48922405,0.14796576684236779,0.12058087195840034,4.156115453913934,-0.013231319321107632,-0.011535939180280298,0.08949149226569263,378.63527433347895,0.6071593732667296,78.02811496021222,300.0,I
48922407,0.14841342921491782,0.1209583622423118,4.156529694251398,0.013384601696827824,0.01128653513092081,0.012385320419337726,378.32488995055684,0.317487007217819,78.00740294333903,300.0,I
48922408,0.14805128131699918,0.12075013413078739,4.1485398513627345,-0.01010093482312389,-0.005807844239710997,-0.22285061636204262,378.92413607517847,0.5172409874062914,78.40689508777218,300.0,I
48922410,0.14823832633379336,0.12091766050483574,4.149262757663392,0.006126937108984115,0.005487574999230633,0.02367986870609642,378.7624802580747,0.39173048533535204,78.37074977273932,300.0,I
48922411,0.1476848469288572,0.12047469001697197,4.1529939189421246,-0.015839229838441708,-0.012676734321722507,0.10677673013860058,378.9297211345768,0.7455294257741193,78.18419170880269,300.0,I
48922413,0.14807098841298058,0.12079941592216276,4.156959625790298,0.011210983777556208,0.009427883314611255,0.11513778490376647,378.47924564410846,0.4933392777144492,77.985906366394,300.0,I
48922415,0.14785740628025285,0.12073962247271997,4.1209999720247295,-0.006549841659624273,-0.001833662868383619,-1.1027609626861,380.3787871542687,0.5948980995962714,79.78388905467244,300.0,I
48922418,0.14756056154820268,0.12046821268795496,4.161580956709977,-0.008236356369930531,-0.007530629545526058,1.125974004665546,378.5501894476127,0.7953496272026206,77.75483982041007,300.0,I
